surplus_event_id,start_time,end_time,interval_count,peak_surplus_kw,mean_surplus_kw,surplus_energy_kwh,duration_minutes
1903.0,2022-07-14 12:15:00,2022-07-14 12:20:00,2,1476.9409999999998,803.4899999999999,133.91499999999996,10
1905.0,2022-07-14 12:30:00,2022-07-14 12:30:00,1,1107.5089999999996,1107.5089999999996,92.29241666666663,5
1907.0,2022-07-14 12:45:00,2022-07-14 13:10:00,6,424.7480000000003,190.42266666666671,95.21133333333336,30
1909.0,2022-07-14 13:30:00,2022-07-14 13:30:00,1,416.2090000000003,416.2090000000003,34.684083333333355,5
1911.0,2022-07-14 13:45:00,2022-07-14 13:50:00,2,601.5070000000003,390.51200000000017,65.08533333333335,10
1913.0,2022-07-14 14:00:00,2022-07-14 14:55:00,12,617.4639999999999,294.36333333333334,294.36333333333334,60
1915.0,2022-07-14 15:05:00,2022-07-14 16:20:00,16,1176.1490000000001,721.5359375,962.0479166666667,80
1917.0,2022-07-14 16:30:00,2022-07-14 17:25:00,12,974.3539999999998,617.8254166666667,617.8254166666666,60
1919.0,2022-07-14 17:35:00,2022-07-14 17:40:00,2,117.86999999999989,74.25199999999995,12.375333333333325,10
1921.0,2022-07-15 08:25:00,2022-07-15 08:35:00,3,628.6980000000001,316.08433333333346,79.02108333333337,15
1923.0,2022-07-15 08:45:00,2022-07-15 10:30:00,22,1171.1480000000001,400.6594090909091,734.54225,110
1925.0,2022-07-15 10:45:00,2022-07-15 10:45:00,1,271.08900000000017,271.08900000000017,22.590750000000014,5
1927.0,2022-07-15 11:00:00,2022-07-15 11:00:00,1,214.0490000000002,214.0490000000002,17.837416666666684,5
1929.0,2022-07-15 11:25:00,2022-07-15 11:25:00,1,52.340000000000146,52.340000000000146,4.361666666666679,5
1931.0,2022-07-15 12:20:00,2022-07-15 12:20:00,1,400.4870000000001,400.4870000000001,33.37391666666667,5
1933.0,2022-07-15 12:40:00,2022-07-15 12:45:00,2,234.52600000000007,226.7600000000001,37.79333333333335,10
1935.0,2022-07-15 13:00:00,2022-07-15 13:00:00,1,104.99099999999999,104.99099999999999,8.749249999999998,5
1937.0,2022-07-15 13:20:00,2022-07-15 13:35:00,4,645.1980000000001,352.22000000000014,117.40666666666671,20
1939.0,2022-07-15 13:45:00,2022-07-15 13:50:00,2,230.1579999999999,204.94650000000001,34.15775,10
1941.0,2022-07-15 14:05:00,2022-07-15 14:05:00,1,621.7800000000002,621.7800000000002,51.81500000000001,5
1943.0,2022-07-15 14:15:00,2022-07-15 16:45:00,31,1176.966,570.5359032258065,1473.8844166666665,155
1945.0,2022-07-16 07:20:00,2022-07-16 07:30:00,3,164.0239999999999,101.43799999999987,25.35949999999997,15
1947.0,2022-07-16 08:30:00,2022-07-16 14:05:00,68,1516.7040000000002,1053.7569852941178,5971.289583333333,340
1949.0,2022-07-16 14:15:00,2022-07-16 16:40:00,30,1328.319,674.0455000000001,1685.11375,150
1951.0,2022-07-16 16:55:00,2022-07-16 17:10:00,4,274.48799999999983,184.26374999999996,61.42124999999998,20
1953.0,2022-07-16 17:20:00,2022-07-16 17:20:00,1,10.627999999999929,10.627999999999929,0.8856666666666607,5
1955.0,2022-07-17 06:55:00,2022-07-17 08:30:00,20,1215.2329999999997,481.907,803.1783333333332,100
1957.0,2022-07-17 08:40:00,2022-07-17 16:40:00,97,1374.9900000000002,553.6983505154639,4475.728333333333,485
1959.0,2022-07-18 07:55:00,2022-07-18 11:40:00,46,1356.536,845.0055434782608,3239.1879166666663,230
1961.0,2022-07-18 12:00:00,2022-07-18 12:10:00,3,509.3510000000001,304.4546666666667,76.11366666666666,15
1963.0,2022-07-18 12:35:00,2022-07-18 12:40:00,2,1377.8619999999996,1302.6089999999997,217.10149999999993,10
1965.0,2022-07-18 12:50:00,2022-07-18 12:55:00,2,1155.9199999999996,908.2214999999999,151.37024999999997,10
1967.0,2022-07-18 13:35:00,2022-07-18 16:40:00,38,1442.0950000000003,747.3801052631579,2366.7036666666663,190
1969.0,2022-07-19 08:10:00,2022-07-19 09:15:00,14,641.0370000000003,316.4754285714285,369.22133333333323,70
1971.0,2022-07-19 09:25:00,2022-07-19 15:05:00,69,1336.5939999999996,1003.9446231884059,5772.681583333333,345
1973.0,2022-07-19 15:15:00,2022-07-19 15:15:00,1,420.6760000000004,420.6760000000004,35.05633333333336,5
1975.0,2022-07-19 15:35:00,2022-07-19 15:40:00,2,351.94000000000005,296.8174999999999,49.46958333333331,10
1977.0,2022-07-20 08:20:00,2022-07-20 08:20:00,1,8.402000000000044,8.402000000000044,0.7001666666666703,5
1979.0,2022-07-20 08:30:00,2022-07-20 09:05:00,8,769.0849999999996,402.63987499999985,268.4265833333332,40
1981.0,2022-07-20 09:15:00,2022-07-20 09:15:00,1,48.983000000000175,48.983000000000175,4.081916666666681,5
1983.0,2022-07-20 09:30:00,2022-07-20 09:35:00,2,189.82600000000002,126.77999999999997,21.129999999999995,10
1985.0,2022-07-20 10:25:00,2022-07-20 10:50:00,6,730.7269999999999,367.8046666666667,183.90233333333333,30
1987.0,2022-07-20 11:00:00,2022-07-20 11:00:00,1,648.3329999999996,648.3329999999996,54.02774999999997,5
1989.0,2022-07-20 11:10:00,2022-07-20 11:15:00,2,464.6590000000001,331.85500000000025,55.309166666666705,10
1991.0,2022-07-20 11:35:00,2022-07-20 11:55:00,5,1002.4189999999999,355.21579999999983,148.00658333333325,25
1993.0,2022-07-20 12:05:00,2022-07-20 13:15:00,15,908.4470000000001,587.3901333333334,734.2376666666667,75
1995.0,2022-07-20 13:30:00,2022-07-20 14:50:00,17,1083.094,629.5081176470587,891.8031666666666,85
1997.0,2022-07-20 15:15:00,2022-07-20 15:45:00,7,902.4609999999998,540.9262857142858,315.54033333333336,35
1999.0,2022-07-21 11:15:00,2022-07-21 11:15:00,1,4.413999999999987,4.413999999999987,0.36783333333333224,5
2001.0,2022-07-22 10:40:00,2022-07-22 10:40:00,1,23.912000000000035,23.912000000000035,1.9926666666666695,5
2003.0,2022-07-22 11:30:00,2022-07-22 11:40:00,3,391.317,215.35499999999993,53.83874999999998,15
2005.0,2022-07-22 11:50:00,2022-07-22 12:10:00,5,100.70600000000013,62.327,25.969583333333333,25
2007.0,2022-07-22 12:25:00,2022-07-22 12:35:00,3,526.1970000000001,352.08033333333333,88.02008333333333,15
2009.0,2022-07-22 12:45:00,2022-07-22 13:55:00,15,703.5360000000003,283.6216666666667,354.5270833333334,75
2011.0,2022-07-22 14:20:00,2022-07-22 14:30:00,3,1034.373,431.4986666666666,107.87466666666666,15
2013.0,2022-07-22 15:05:00,2022-07-22 15:35:00,7,1205.351,607.7688571428571,354.53183333333334,35
2015.0,2022-07-23 07:25:00,2022-07-23 07:25:00,1,646.9579999999999,646.9579999999999,53.913166666666655,5
2017.0,2022-07-23 07:45:00,2022-07-23 09:20:00,20,1392.0349999999999,542.9004,904.834,100
2019.0,2022-07-23 11:35:00,2022-07-23 12:10:00,8,700.2700000000002,378.72800000000007,252.4853333333334,40
2021.0,2022-07-23 12:30:00,2022-07-23 12:35:00,2,157.1619999999998,102.85149999999987,17.141916666666646,10
2023.0,2022-07-23 13:10:00,2022-07-23 13:20:00,3,232.34299999999985,91.84499999999996,22.961249999999986,15
2025.0,2022-07-23 13:30:00,2022-07-23 13:35:00,2,147.87400000000002,79.60299999999995,13.26716666666666,10
2027.0,2022-07-23 14:30:00,2022-07-23 14:35:00,2,255.21600000000012,150.45400000000006,25.075666666666674,10
2029.0,2022-07-23 15:05:00,2022-07-23 15:10:00,2,159.692,100.00749999999994,16.667916666666656,10
2031.0,2022-07-23 16:05:00,2022-07-23 16:20:00,4,429.039,191.21350000000007,63.73783333333334,20
2033.0,2022-07-24 07:35:00,2022-07-24 07:45:00,3,457.3180000000002,196.47466666666674,49.118666666666684,15
2035.0,2022-07-24 07:55:00,2022-07-24 08:10:00,4,818.3040000000003,652.2682500000001,217.42275000000004,20
2037.0,2022-07-24 08:25:00,2022-07-24 09:10:00,10,991.537,358.745,298.95416666666665,50
2039.0,2022-07-24 09:20:00,2022-07-24 09:30:00,3,443.9659999999999,260.82033333333334,65.20508333333333,15
2041.0,2022-07-24 09:40:00,2022-07-24 09:40:00,1,449.81899999999996,449.81899999999996,37.48491666666666,5
2043.0,2022-07-24 10:15:00,2022-07-24 10:30:00,4,393.3810000000001,229.62550000000005,76.54183333333334,20
2045.0,2022-07-24 10:55:00,2022-07-24 11:15:00,5,299.3900000000001,168.9308,70.38783333333333,25
2047.0,2022-07-24 11:25:00,2022-07-24 11:30:00,2,220.79799999999977,212.2929999999999,35.38216666666665,10
2049.0,2022-07-24 11:40:00,2022-07-24 11:40:00,1,213.87500000000023,213.87500000000023,17.822916666666686,5
2051.0,2022-07-24 12:20:00,2022-07-24 12:20:00,1,16.771000000000186,16.771000000000186,1.3975833333333487,5
2053.0,2022-07-24 12:35:00,2022-07-24 12:55:00,5,411.6780000000001,284.76120000000003,118.6505,25
2055.0,2022-07-24 13:20:00,2022-07-24 13:20:00,1,111.68399999999997,111.68399999999997,9.306999999999997,5
2057.0,2022-07-24 13:30:00,2022-07-24 13:55:00,6,432.6899999999998,143.66016666666667,71.83008333333333,30
2059.0,2022-07-24 14:20:00,2022-07-24 15:05:00,10,316.626,166.20280000000002,138.50233333333335,50
2061.0,2022-07-24 15:20:00,2022-07-24 15:20:00,1,36.776999999999816,36.776999999999816,3.0647499999999845,5
2063.0,2022-07-24 16:05:00,2022-07-24 16:10:00,2,493.4770000000001,282.20000000000005,47.03333333333334,10
2065.0,2022-07-24 16:25:00,2022-07-24 16:30:00,2,387.90200000000004,218.10699999999997,36.35116666666666,10
2067.0,2022-07-24 16:45:00,2022-07-24 16:45:00,1,10.43100000000004,10.43100000000004,0.8692500000000033,5
2069.0,2022-07-24 17:05:00,2022-07-24 17:05:00,1,48.95100000000025,48.95100000000025,4.0792500000000205,5
2071.0,2022-07-25 08:30:00,2022-07-25 08:40:00,3,796.5300000000002,533.9209999999999,133.48024999999998,15
2073.0,2022-07-25 09:30:00,2022-07-25 09:55:00,6,712.191,339.70099999999996,169.85049999999998,30
2075.0,2022-07-25 10:15:00,2022-07-25 10:15:00,1,249.74399999999991,249.74399999999991,20.81199999999999,5
2077.0,2022-07-25 11:00:00,2022-07-25 11:05:00,2,652.3550000000005,573.1745000000003,95.52908333333338,10
2079.0,2022-07-25 11:15:00,2022-07-25 11:15:00,1,1.7289999999998145,1.7289999999998145,0.14408333333331785,5
2081.0,2022-07-25 11:35:00,2022-07-25 11:55:00,5,679.7780000000002,294.08200000000005,122.53416666666669,25
2083.0,2022-07-25 12:20:00,2022-07-25 12:55:00,8,489.7539999999999,255.05200000000002,170.03466666666668,40
2085.0,2022-07-25 13:05:00,2022-07-25 13:15:00,3,264.50199999999995,235.17066666666656,58.79266666666664,15
2087.0,2022-07-25 13:25:00,2022-07-25 13:55:00,7,635.4499999999998,318.48114285714286,185.78066666666666,35
2089.0,2022-07-25 14:50:00,2022-07-25 14:50:00,1,23.766000000000076,23.766000000000076,1.9805000000000064,5
2091.0,2022-07-25 17:30:00,2022-07-25 17:30:00,1,8.288999999999987,8.288999999999987,0.6907499999999989,5
2093.0,2022-07-25 17:55:00,2022-07-25 17:55:00,1,5.148000000000138,5.148000000000138,0.4290000000000115,5
2095.0,2022-07-25 18:40:00,2022-07-25 18:40:00,1,14.212999999999965,14.212999999999965,1.1844166666666638,5
2097.0,2022-07-26 07:40:00,2022-07-26 07:40:00,1,336.65200000000004,336.65200000000004,28.054333333333336,5
2099.0,2022-07-26 08:00:00,2022-07-26 08:00:00,1,86.10399999999981,86.10399999999981,7.175333333333318,5
2101.0,2022-07-26 08:30:00,2022-07-26 08:30:00,1,412.98799999999983,412.98799999999983,34.41566666666665,5
2103.0,2022-07-26 08:55:00,2022-07-26 09:10:00,4,1015.1180000000004,635.5427500000001,211.84758333333335,20
2105.0,2022-07-26 09:50:00,2022-07-26 09:50:00,1,52.66399999999999,52.66399999999999,4.388666666666666,5
2107.0,2022-07-26 10:15:00,2022-07-26 12:25:00,27,952.3470000000002,372.7508888888889,838.6894999999998,135
2109.0,2022-07-26 12:35:00,2022-07-26 12:45:00,3,179.91499999999996,121.47699999999986,30.369249999999965,15
2111.0,2022-07-26 12:55:00,2022-07-26 12:55:00,1,419.1859999999997,419.1859999999997,34.93216666666664,5
2113.0,2022-07-26 13:05:00,2022-07-26 13:05:00,1,139.7199999999998,139.7199999999998,11.643333333333317,5
2115.0,2022-07-26 13:15:00,2022-07-26 13:15:00,1,139.79200000000014,139.79200000000014,11.649333333333345,5
2117.0,2022-07-26 13:25:00,2022-07-26 13:55:00,7,622.9250000000002,335.8441428571428,195.90908333333329,35
2119.0,2022-07-26 14:05:00,2022-07-26 14:15:00,3,748.5820000000001,527.9973333333336,131.99933333333337,15
2121.0,2022-07-26 14:25:00,2022-07-26 14:25:00,1,28.20399999999995,28.20399999999995,2.350333333333329,5
2123.0,2022-07-26 14:35:00,2022-07-26 14:45:00,3,238.39100000000008,212.3693333333334,53.09233333333334,15
2125.0,2022-07-26 15:30:00,2022-07-26 15:50:00,5,1442.153,1040.4746,433.5310833333333,25
2127.0,2022-07-26 16:00:00,2022-07-26 16:20:00,5,1217.8719999999998,705.8302,294.09591666666665,25
2129.0,2022-07-26 16:30:00,2022-07-26 17:20:00,11,693.1129999999996,334.7696363636363,306.8721666666666,55
2131.0,2022-07-27 07:35:00,2022-07-27 07:35:00,1,49.01599999999985,49.01599999999985,4.084666666666654,5
2133.0,2022-07-27 07:45:00,2022-07-27 11:05:00,41,1292.368,636.0333414634146,2173.1139166666662,205
2135.0,2022-07-27 11:15:00,2022-07-27 11:15:00,1,45.30400000000009,45.30400000000009,3.7753333333333403,5
2137.0,2022-07-27 11:25:00,2022-07-27 12:25:00,13,1279.676,546.9496923076923,592.5288333333333,65
2139.0,2022-07-27 12:35:00,2022-07-27 12:55:00,5,910.6440000000002,370.2588,154.2745,25
2141.0,2022-07-27 13:05:00,2022-07-27 13:25:00,5,335.68299999999977,141.5906,58.996083333333324,25
2143.0,2022-07-27 13:35:00,2022-07-27 13:55:00,5,322.41600000000017,218.76100000000014,91.15041666666673,25
2145.0,2022-07-27 14:05:00,2022-07-27 14:05:00,1,44.01700000000005,44.01700000000005,3.6680833333333376,5
2147.0,2022-07-27 14:40:00,2022-07-27 14:50:00,3,167.43200000000024,145.60166666666677,36.400416666666686,15
2149.0,2022-07-29 09:10:00,2022-07-29 09:25:00,4,268.5590000000002,167.7920000000001,55.93066666666669,20
2151.0,2022-07-29 09:55:00,2022-07-29 09:55:00,1,28.77299999999991,28.77299999999991,2.3977499999999923,5
2153.0,2022-07-29 10:55:00,2022-07-29 11:20:00,6,261.8539999999998,157.3558333333334,78.6779166666667,30
2155.0,2022-07-29 13:25:00,2022-07-29 13:25:00,1,241.4480000000001,241.4480000000001,20.120666666666672,5
2157.0,2022-07-30 08:30:00,2022-07-30 08:30:00,1,16.23400000000015,16.23400000000015,1.3528333333333458,5
2159.0,2022-07-30 10:10:00,2022-07-30 10:35:00,6,920.281,468.1038333333333,234.05191666666664,30
2161.0,2022-07-30 11:10:00,2022-07-30 11:15:00,2,129.32100000000014,75.7845000000001,12.630750000000015,10
2163.0,2022-07-30 11:35:00,2022-07-30 12:05:00,7,681.2949999999998,358.4264285714285,209.0820833333333,35
2165.0,2022-07-30 12:15:00,2022-07-30 14:20:00,26,1136.2300000000002,610.0078076923078,1321.6835833333334,130
2167.0,2022-07-30 15:00:00,2022-07-30 15:00:00,1,50.934999999999945,50.934999999999945,4.2445833333333285,5
2169.0,2022-07-30 15:30:00,2022-07-30 15:35:00,2,394.8789999999999,317.462,52.91033333333333,10
2171.0,2022-07-30 16:00:00,2022-07-30 16:00:00,1,117.39899999999989,117.39899999999989,9.78324999999999,5
2173.0,2022-07-31 08:05:00,2022-07-31 08:05:00,1,128.36400000000003,128.36400000000003,10.697000000000003,5
2175.0,2022-07-31 09:00:00,2022-07-31 09:00:00,1,55.96399999999994,55.96399999999994,4.6636666666666615,5
2177.0,2022-07-31 09:20:00,2022-07-31 09:25:00,2,435.05099999999993,334.158,55.693,10
2179.0,2022-07-31 09:40:00,2022-07-31 16:40:00,85,1177.382,500.1274823529411,3542.5696666666663,425
2181.0,2022-07-31 17:20:00,2022-07-31 17:25:00,2,463.5379999999998,261.4805,43.58008333333333,10
2183.0,2022-07-31 17:45:00,2022-07-31 17:45:00,1,268.1310000000001,268.1310000000001,22.344250000000006,5
2185.0,2022-08-01 07:30:00,2022-08-01 07:30:00,1,39.20699999999988,39.20699999999988,3.26724999999999,5
2187.0,2022-08-01 07:55:00,2022-08-01 10:10:00,28,1446.8159999999998,775.0103214285715,1808.3574166666665,140
2189.0,2022-08-01 10:25:00,2022-08-01 10:25:00,1,41.733999999999924,41.733999999999924,3.4778333333333267,5
2191.0,2022-08-01 10:35:00,2022-08-01 10:35:00,1,250.89199999999983,250.89199999999983,20.90766666666665,5
2193.0,2022-08-01 10:50:00,2022-08-01 10:50:00,1,4.432999999999993,4.432999999999993,0.36941666666666606,5
2195.0,2022-08-01 11:00:00,2022-08-01 11:00:00,1,91.25900000000001,91.25900000000001,7.604916666666668,5
2197.0,2022-08-01 11:10:00,2022-08-01 11:10:00,1,70.05000000000018,70.05000000000018,5.837500000000015,5
2199.0,2022-08-01 11:30:00,2022-08-01 11:35:00,2,475.02700000000027,368.23800000000006,61.373000000000005,10
2201.0,2022-08-01 11:45:00,2022-08-01 12:15:00,7,669.1529999999998,354.1709999999998,206.5997499999999,35
2203.0,2022-08-01 12:25:00,2022-08-01 12:35:00,3,467.7389999999998,316.0686666666665,79.01716666666661,15
2205.0,2022-08-01 12:45:00,2022-08-01 15:35:00,35,1266.7979999999998,569.2621714285714,1660.348,175
2207.0,2022-08-01 15:45:00,2022-08-01 16:10:00,6,426.00199999999995,230.38350000000003,115.19175000000001,30
2209.0,2022-08-02 11:45:00,2022-08-02 12:50:00,14,1041.542,431.4059285714285,503.3069166666666,70
2211.0,2022-08-02 13:00:00,2022-08-02 13:00:00,1,97.91799999999967,97.91799999999967,8.159833333333305,5
2213.0,2022-08-02 13:10:00,2022-08-02 13:10:00,1,446.4389999999996,446.4389999999996,37.20324999999997,5
2215.0,2022-08-02 13:20:00,2022-08-02 13:25:00,2,131.615,97.69050000000004,16.281750000000006,10
2217.0,2022-08-02 14:05:00,2022-08-02 14:05:00,1,29.045000000000073,29.045000000000073,2.4204166666666724,5
2219.0,2022-08-02 14:30:00,2022-08-02 14:35:00,2,323.17100000000005,249.23450000000003,41.53908333333334,10
2221.0,2022-08-03 07:30:00,2022-08-03 07:35:00,2,138.94299999999998,128.46949999999993,21.41158333333332,10
2223.0,2022-08-03 07:50:00,2022-08-03 09:05:00,16,1168.7940000000003,522.7610000000001,697.0146666666667,80
2225.0,2022-08-03 09:15:00,2022-08-03 09:20:00,2,246.24999999999977,221.56449999999984,36.92741666666664,10
2227.0,2022-08-03 10:05:00,2022-08-03 10:05:00,1,113.45399999999995,113.45399999999995,9.454499999999996,5
2229.0,2022-08-03 10:15:00,2022-08-03 10:15:00,1,276.4409999999998,276.4409999999998,23.036749999999984,5
2231.0,2022-08-03 11:10:00,2022-08-03 11:15:00,2,165.7550000000001,164.27200000000016,27.378666666666692,10
2233.0,2022-08-03 11:30:00,2022-08-03 11:30:00,1,256.9720000000002,256.9720000000002,21.41433333333335,5
2235.0,2022-08-03 11:40:00,2022-08-03 11:45:00,2,143.34900000000016,117.981,19.6635,10
2237.0,2022-08-03 11:55:00,2022-08-03 14:05:00,27,823.4389999999999,310.62140740740733,698.8981666666666,135
2239.0,2022-08-03 14:15:00,2022-08-03 17:25:00,39,1279.064,505.35205128205126,1642.3941666666665,195
2241.0,2022-08-04 07:35:00,2022-08-04 09:35:00,25,1315.9030000000002,643.11388,1339.8205833333332,125
2243.0,2022-08-04 09:45:00,2022-08-04 09:55:00,3,224.32299999999987,142.91000000000008,35.72750000000002,15
2245.0,2022-08-04 10:05:00,2022-08-04 10:20:00,4,563.248,389.28525,129.76175,20
2247.0,2022-08-04 10:30:00,2022-08-04 10:30:00,1,102.41499999999974,102.41499999999974,8.53458333333331,5
2249.0,2022-08-04 10:40:00,2022-08-04 11:10:00,7,654.7679999999996,482.9624285714286,281.7280833333333,35
2251.0,2022-08-04 11:45:00,2022-08-04 11:45:00,1,124.69899999999984,124.69899999999984,10.391583333333319,5
2253.0,2022-08-04 12:00:00,2022-08-04 12:10:00,3,492.30099999999993,302.657,75.66425,15
2255.0,2022-08-04 12:40:00,2022-08-04 12:55:00,4,491.3889999999999,230.51325000000003,76.83775,20
2257.0,2022-08-04 13:05:00,2022-08-04 13:20:00,4,478.5250000000001,323.49775,107.83258333333333,20
2259.0,2022-08-04 13:30:00,2022-08-04 13:35:00,2,245.87599999999998,200.41899999999998,33.403166666666664,10
2261.0,2022-08-04 14:00:00,2022-08-04 14:10:00,3,255.66000000000008,178.2473333333334,44.56183333333335,15
2263.0,2022-08-04 14:20:00,2022-08-04 14:55:00,8,114.88599999999997,56.61524999999992,37.74349999999994,40
2265.0,2022-08-04 15:05:00,2022-08-04 15:15:00,3,239.298,189.74699999999999,47.436749999999996,15
2267.0,2022-08-04 15:25:00,2022-08-04 17:30:00,26,1308.959,685.9549230769231,1486.2356666666667,130
2269.0,2022-08-05 07:30:00,2022-08-05 07:35:00,2,232.75599999999986,145.09449999999993,24.182416666666654,10
2271.0,2022-08-05 08:20:00,2022-08-05 09:45:00,18,1023.3009999999997,563.9129444444444,845.8694166666666,90
2273.0,2022-08-05 09:55:00,2022-08-05 10:00:00,2,493.56399999999985,413.4909999999999,68.91516666666664,10
2275.0,2022-08-05 10:15:00,2022-08-05 10:20:00,2,401.66599999999994,283.9315,47.32191666666667,10
2277.0,2022-08-05 10:30:00,2022-08-05 10:45:00,4,545.9359999999997,277.36274999999983,92.45424999999994,20
2279.0,2022-08-05 11:00:00,2022-08-05 11:20:00,5,707.1870000000001,476.10059999999993,198.37525,25
2281.0,2022-08-05 11:30:00,2022-08-05 11:45:00,4,581.6990000000001,263.23625,87.74541666666666,20
2283.0,2022-08-05 11:55:00,2022-08-05 12:05:00,3,707.8969999999997,485.2376666666665,121.3094166666666,15
2285.0,2022-08-05 12:15:00,2022-08-05 12:20:00,2,300.231,211.87699999999995,35.31283333333332,10
2287.0,2022-08-05 12:50:00,2022-08-05 14:05:00,16,1076.3859999999997,566.232125,754.9761666666667,80
2289.0,2022-08-05 14:20:00,2022-08-05 14:45:00,6,446.33799999999997,253.41600000000005,126.70800000000003,30
2291.0,2022-08-05 15:00:00,2022-08-05 15:05:00,2,172.4290000000001,166.6775,27.779583333333335,10
2293.0,2022-08-05 15:15:00,2022-08-05 15:20:00,2,261.4069999999999,157.90149999999994,26.316916666666657,10
2295.0,2022-08-05 15:30:00,2022-08-05 15:40:00,3,647.7890000000002,375.49500000000006,93.87375,15
2297.0,2022-08-05 15:50:00,2022-08-05 16:15:00,6,782.2910000000002,418.56883333333343,209.2844166666667,30
2299.0,2022-08-05 16:40:00,2022-08-05 16:40:00,1,98.35199999999986,98.35199999999986,8.195999999999987,5
2301.0,2022-08-05 16:55:00,2022-08-05 17:35:00,9,648.6600000000001,366.9863333333332,275.2397499999999,45
2303.0,2022-08-06 07:10:00,2022-08-06 07:15:00,2,49.534000000000106,49.35050000000001,8.225083333333334,10
2305.0,2022-08-06 07:45:00,2022-08-06 10:25:00,33,1436.2239999999997,654.6819393939394,1800.3753333333332,165
2307.0,2022-08-06 10:35:00,2022-08-06 12:40:00,26,673.461,302.74615384615385,655.9499999999999,130
2309.0,2022-08-06 12:50:00,2022-08-06 17:25:00,56,1369.412,532.6798928571428,2485.8395,280
2311.0,2022-08-07 07:05:00,2022-08-07 07:05:00,1,70.59899999999993,70.59899999999993,5.883249999999994,5
2313.0,2022-08-07 07:20:00,2022-08-07 11:35:00,52,1459.4199999999998,507.913923076923,2200.960333333333,260
2315.0,2022-08-07 11:50:00,2022-08-07 17:35:00,70,1364.766,444.59382857142856,2593.464,350
2317.0,2022-08-08 07:05:00,2022-08-08 07:10:00,2,83.24800000000005,56.32450000000006,9.387416666666676,10
2319.0,2022-08-08 07:40:00,2022-08-08 07:55:00,4,88.08899999999994,56.04649999999998,18.68216666666666,20
2321.0,2022-08-08 08:10:00,2022-08-08 08:20:00,3,650.719,401.6426666666667,100.41066666666667,15
2323.0,2022-08-08 08:55:00,2022-08-08 09:50:00,12,1465.848,798.3721666666667,798.3721666666667,60
2325.0,2022-08-08 10:00:00,2022-08-08 10:00:00,1,233.6289999999999,233.6289999999999,19.469083333333323,5
2327.0,2022-08-08 10:15:00,2022-08-08 10:20:00,2,328.68100000000004,214.72699999999998,35.787833333333325,10
2329.0,2022-08-08 10:30:00,2022-08-08 10:30:00,1,849.9090000000001,849.9090000000001,70.82575,5
2331.0,2022-08-08 10:55:00,2022-08-08 10:55:00,1,152.28700000000003,152.28700000000003,12.690583333333336,5
2333.0,2022-08-08 11:05:00,2022-08-08 11:05:00,1,501.00900000000024,501.00900000000024,41.75075000000002,5
2335.0,2022-08-08 11:15:00,2022-08-08 11:20:00,2,648.7700000000004,343.21050000000014,57.20175000000002,10
2337.0,2022-08-08 11:30:00,2022-08-08 11:30:00,1,206.2080000000003,206.2080000000003,17.184000000000026,5
2339.0,2022-08-08 11:40:00,2022-08-08 12:05:00,6,933.7709999999997,382.1346666666666,191.0673333333333,30
2341.0,2022-08-08 12:15:00,2022-08-08 12:15:00,1,108.54200000000014,108.54200000000014,9.045166666666677,5
2343.0,2022-08-08 12:40:00,2022-08-08 12:45:00,2,575.546,362.529,60.421499999999995,10
2345.0,2022-08-08 13:05:00,2022-08-08 13:05:00,1,276.83200000000033,276.83200000000033,23.06933333333336,5
2347.0,2022-08-08 13:45:00,2022-08-08 13:45:00,1,89.2510000000002,89.2510000000002,7.43758333333335,5
2349.0,2022-08-08 13:55:00,2022-08-08 13:55:00,1,508.3249999999998,508.3249999999998,42.36041666666665,5
2351.0,2022-08-08 14:10:00,2022-08-08 14:10:00,1,34.19400000000019,34.19400000000019,2.8495000000000155,5
2353.0,2022-08-08 14:25:00,2022-08-08 14:35:00,3,911.788,485.94633333333337,121.48658333333333,15
2355.0,2022-08-08 14:45:00,2022-08-08 17:00:00,28,1220.8329999999996,739.1509285714285,1724.6854999999998,140
2357.0,2022-08-09 07:45:00,2022-08-09 07:45:00,1,46.61200000000008,46.61200000000008,3.88433333333334,5
2359.0,2022-08-09 07:55:00,2022-08-09 10:40:00,34,1479.6780000000003,836.3486764705882,2369.654583333333,170
2361.0,2022-08-09 11:05:00,2022-08-09 11:05:00,1,374.3030000000001,374.3030000000001,31.191916666666675,5
2363.0,2022-08-09 11:30:00,2022-08-09 11:40:00,3,683.8340000000001,495.18366666666674,123.79591666666667,15
2365.0,2022-08-09 11:50:00,2022-08-09 11:55:00,2,670.0509999999999,506.25149999999996,84.37525,10
2367.0,2022-08-09 12:30:00,2022-08-09 13:25:00,12,1015.4630000000002,549.7777500000001,549.7777500000001,60
2369.0,2022-08-09 13:40:00,2022-08-09 13:40:00,1,80.54500000000007,80.54500000000007,6.712083333333339,5
2371.0,2022-08-09 13:55:00,2022-08-09 13:55:00,1,683.9989999999998,683.9989999999998,56.99991666666665,5
2373.0,2022-08-09 14:10:00,2022-08-09 16:50:00,33,1384.4500000000003,724.1912424242424,1991.5259166666665,165
2375.0,2022-08-10 07:45:00,2022-08-10 07:45:00,1,55.11499999999978,55.11499999999978,4.592916666666648,5
2377.0,2022-08-10 08:00:00,2022-08-10 11:20:00,41,1496.812,932.4646341463415,3185.920833333333,205
2379.0,2022-08-10 11:30:00,2022-08-10 11:35:00,2,607.2259999999997,470.19899999999984,78.36649999999997,10
